DiveNum Depth Oxy Temp Count SqYear SqMonth 
2274.1	428.3000	0.680	6.798	   7	2002	10
2274.1	461.1000	0.640	6.676	   1	2002	10
2274.1	463.7000	0.640	6.574	   1	2002	10
2274.1	490.4000	0.510	6.358	   3	2002	10
2274.1	517.1000	0.450	6.183	   1	2002	10
2274.1	549.9000	0.360	5.857	   1	2002	10
2274.1	553.2000	0.350	5.852	   6	2002	10
2274.1	580.7000	0.300	5.656	   1	2002	10
2274.1	597.7000	0.280	5.539	   1	2002	10
2274.1	597.6000	0.280	5.539	   1	2002	10
2274.1	598.0000	0.280	5.537	   1	2002	10
2274.1	597.7000	0.280	5.538	   1	2002	10
2274.1	598.8000	0.280	5.539	   1	2002	10
2274.1	598.3000	0.280	5.540	   1	2002	10
2274.1	598.5000	0.280	5.533	  10	2002	10
2274.1	639.4000	0.250	5.336	   6	2002	10
2274.1	649.8000	0.240	5.279	   1	2002	10
2274.1	170.7000	1.820	9.318	   7	2002	10
2274.1	170.7000	1.820	9.318	   7	2002	10
2275.1	349.2000	0.780	7.391	   1	2002	10
2275.1	392.7000	0.650	7.039	   1	2002	10
2275.1	398.2000	0.650	6.968	   5	2002	10
2275.1	398.2000	0.650	6.968	   5	2002	10
2275.1	421.1000	0.440	6.817	   1	2002	10
2275.1	457.5000	0.500	6.552	   2	2002	10
2275.1	467.4000	0.380	6.434	   1	2002	10
2275.1	472.5000	0.440	6.378	   1	2002	10
2275.1	474.4000	0.420	6.371	   3	2002	10
2275.1	482.1000	0.380	6.268	   1	2002	10
2275.1	490.9000	0.390	6.215	   1	2002	10
2275.1	536.1000	0.300	5.897	   1	2002	10
2275.1	538.1000	0.280	5.897	   1	2002	10
2275.1	550.8000	0.310	5.749	   1	2002	10
2275.1	558.1000	0.280	5.634	   1	2002	10
2275.1	560.4000	0.280	5.627	   1	2002	10
2275.1	565.7000	0.280	5.628	   1	2002	10
2275.1	584.9000	0.240	5.412	   1	2002	10
2275.1	600.6000	0.290	5.379	   1	2002	10
2275.1	606.2000	0.320	5.365	   1	2002	10
2275.1	609.3000	0.320	5.356	   1	2002	10
2275.1	612.2000	0.330	5.354	   1	2002	10
2275.1	618.2000	0.330	5.343	   1	2002	10
2275.1	637.3000	0.320	5.248	   2	2002	10
2275.1	566.9000	0.280	5.613	   1	2002	10
2275.1	566.8000	0.280	5.612	   1	2002	10
2275.1	564.7000	0.280	5.621	   1	2002	10
2275.1	564.2000	0.280	5.631	   1	2002	10
2275.1	549.6000	0.310	5.748	   1	2002	10
2275.1	523.4000	0.340	5.868	   1	2002	10
2275.1	521.9000	0.340	5.882	   1	2002	10
2275.1	517.5000	0.360	5.967	   1	2002	10
2275.1	508.2000	0.390	6.066	   1	2002	10
2275.1	499.1000	0.410	6.123	   1	2002	10
2275.1	483.6000	0.450	6.248	   1	2002	10
2275.1	473.2000	0.470	6.308	   1	2002	10
2275.1	468.1000	0.490	6.355	   1	2002	10
2275.1	473.4000	0.470	6.297	   1	2002	10
2275.1	480.2000	0.460	6.259	   1	2002	10
